5/8/23,0.2375
5/9/23,0.2556
5/10/23,0.3278
5/11/23,0.4000
5/12/23,0.3583
5/13/23,0.4278
5/14/23,0.4944
5/15/23,0.4625
5/16/23,0.4764
5/17/23,0.4917
5/30/23,0.5611
