5/8/23,0.3792
5/9/23,0.4375
5/10/23,0.4889
5/11/23,0.5125
5/12/23,0.5319
5/13/23,0.5611
5/14/23,0.5806
5/15/23,0.6083
5/16/23,0.6014
5/17/23,0.6056
5/30/23,0.6236
