5/8/23,0.5083
5/9/23,0.5569
5/10/23,0.5847
5/11/23,0.6181
5/12/23,0.6444
5/13/23,0.6694
5/14/23,0.6548
5/15/23,0.6667
5/16/23,0.6597
5/17/23,0.674
5/30/23,0.6875
