5/8/23,0.2679
5/9/23,0.3333
5/10/23,0.3762
5/11/23,0.4222
5/12/23,0.4444
5/13/23,0.4542
5/14/23,0.5012
5/15/23,0.475
5/16/23,0.4574
5/17/23,0.475
5/30/23,0.5694
