5/18/23,0.5629
5/19/23,0.5712
5/20/23,0.5731
5/21/23,0.5702
5/22/23,0.5556
5/23/23,0.5883
5/24/23,0.5883
5/25/23,0.5697
5/27/23,0.5939
5/29/23,0.5750
5/31/23,0.6250
6/1/23,0.6100
6/3/23,0.6109
6/4/23,0.6201
5/5/23,0.6083
6/6/23,0.6472
6/7/23,0.6674
6/8/23,0.6326
6/10/23,0.6294
6/11/23,0.6560
6/12/13,0.6521
6/13/23,0.6312
6/14/23,0.6429
6/15/23,0.6911
6/17/23,0.6548
